,TaxonID,ScientificName,ListingStatus,ListingLocality,ListingDates,SpeciesStatusAssessmentDates,SpeciesStatusAssessmentURLs,SpeciesStatusAssesmentTitles,RecoveryPlanDates,RecoveryPlanURLs,RecoveryPlanTitles,ReviewDates,ReviewURLs,ReviewTitles,CriticalHabitatDesignationDates,CriticalHabitatDesignationURLs,CriticalHabitatDesignationTitles
0,7981,Cyanea glabra,Endangered,Wherever found,09-03-1999,,,,09-19-2002; 07-10-1999,https://ecos.fws.gov/docs/recovery_plan/020919.pdf; https://ecos.fws.gov/docs/recovery_plan/990710.pdf,None; None,08-25-2023; 10-23-2018; 08-02-2011,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/7305.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2621.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1770.pdf,None; None; None,03-30-2016,https://www.govinfo.gov/link/fr/81/17789?link-type=pdf,None
0,7094,Cyanea grimesiana ssp. cylindrocalyx,,,,,,,,,,,,,,,
0,851,Cyanea grimesiana ssp. grimesiana,Endangered,Wherever found,10-10-1996,,,,07-10-1999,https://ecos.fws.gov/docs/recovery_plan/990710.pdf,None,08-25-2023; 10-23-2018; 08-02-2011,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/7372.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2622.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1768.pdf,None; None; None,03-30-2016,https://www.govinfo.gov/link/fr/81/17789?link-type=pdf,None
0,1349,Cyanea grimesiana ssp. obatae,Endangered,Wherever found,06-27-1994,,,,08-10-1998,https://ecos.fws.gov/docs/recovery_plan/980810.pdf,None,09-25-2019; 08-28-2012; 08-02-2007,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2836.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2035.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1095.pdf,None; None; None,09-18-2012,https://www.govinfo.gov/link/fr/77/57647?link-type=pdf,None
0,4558,Cyanea hamatiflora ssp. carlsonii,Endangered,Wherever found,03-04-1994,,,,09-26-1996,https://ecos.fws.gov/docs/recovery_plan/960926a.pdf,None,03-02-2020; 08-03-2015; 07-21-2009,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2944.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2271.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1395.pdf,None; None; None,07-02-2003,https://www.govinfo.gov/link/fr/68/39623?link-type=pdf,None
0,7380,Cyanea hamatiflora ssp. hamatiflora,Endangered,Wherever found,09-03-1999,,,,09-19-2002; 07-10-1999,https://ecos.fws.gov/docs/recovery_plan/020919.pdf; https://ecos.fws.gov/docs/recovery_plan/990710.pdf,None; None,08-25-2023; 10-23-2018; 03-14-2014; 07-21-2009,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/7371.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2623.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2181.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1396.pdf,None; None; None; None,03-30-2016,https://www.govinfo.gov/link/fr/81/17789?link-type=pdf,None
0,5539,Cyanea hirtella,,,,,,,,,,,,,,,
0,9238,Cyanea horrida,Endangered,Wherever found,06-27-2013,,,,,,,09-29-2020,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3132.pdf,None,03-30-2016,https://www.govinfo.gov/link/fr/81/17789?link-type=pdf,None
0,2005,Cyanea humboldtiana,Endangered,Wherever found,10-10-1996,,,,08-10-1998,https://ecos.fws.gov/docs/recovery_plan/980810.pdf,None,09-25-2019; 08-02-2011,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2837.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1766.pdf,None; None,09-18-2012,https://www.govinfo.gov/link/fr/77/57647?link-type=pdf,None
0,9613,Cyanea kauaulaensis,Endangered,Wherever found,10-31-2016,,,,,,,08-24-2021,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3428.pdf,None,,,
0,8950,Cyanea kolekoleensis,Endangered,Wherever found,05-13-2010,,,,08-27-2021,https://ecos.fws.gov/docs/recovery_plan/Final_KIRP_ExecSum_Hyperlinks_A.pdf,None,07-27-2022; 09-13-2017,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3783.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2419.pdf,None; None,04-13-2010,https://www.govinfo.gov/link/fr/75/18960?link-type=pdf,None
0,7083,Cyanea koolauensis,Endangered,Wherever found,10-10-1996,,,,08-10-1998,https://ecos.fws.gov/docs/recovery_plan/980810.pdf,None,09-25-2019; 08-09-2013; 08-27-2010,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2838.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2064.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1601.pdf,None; None; None,09-18-2012,https://www.govinfo.gov/link/fr/77/57647?link-type=pdf,None
0,1911,Cyanea kuhihewa,Endangered,Wherever found,05-13-2010,,,,08-27-2021,https://ecos.fws.gov/docs/recovery_plan/Final_KIRP_ExecSum_Hyperlinks_A.pdf,None,07-27-2022; 09-13-2017,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3784.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2420.pdf,None; None,04-13-2010,https://www.govinfo.gov/link/fr/75/18960?link-type=pdf,None
0,5320,Cyanea kunthiana,Endangered,Wherever found,06-27-2013,,,,,,,09-29-2020,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3133.pdf,None,03-30-2016,https://www.govinfo.gov/link/fr/81/17789?link-type=pdf,None
0,4543,Cyanea lanceolata,Endangered,Wherever found,10-18-2012,,,,07-26-2018,https://ecos.fws.gov/docs/recovery_plan/Oahu_Recovery_Outline_20180726.pdf,None,08-30-2019,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2783.pdf,None,09-18-2012,https://www.govinfo.gov/link/fr/77/57647?link-type=pdf,None
0,2483,Cyanea leptostegia,,,,,,,,,,,,,,,
0,689,Cyanea linearifolia,,,,,,,,,,,,,,,
0,5829,Cyanea lobata,Endangered,Wherever found,05-15-1992,,,,07-29-1997,https://ecos.fws.gov/docs/recovery_plan/970729.pdf,None,08-25-2023; 10-23-2018; 03-12-2014; 08-02-2011,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/7338.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2624.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2182.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1765.pdf,None; None; None; None,03-30-2016,https://www.govinfo.gov/link/fr/81/17789?link-type=pdf,None
0,7513,Cyanea longiflora,Endangered,Wherever found,10-10-1996,,,,08-10-1998,https://ecos.fws.gov/docs/recovery_plan/980810.pdf,None,09-25-2019; 04-08-2009,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2839.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1397.pdf,None; None,09-18-2012,https://www.govinfo.gov/link/fr/77/57647?link-type=pdf,None
0,875,Cyanea longissima,,,,,,,,,,,,,,,
0,9239,Cyanea magnicalyx,Endangered,Wherever found,06-27-2013,,,,,,,08-28-2023; 10-22-2018,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/8229.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2625.pdf,None; None,03-30-2016,https://www.govinfo.gov/link/fr/81/17789?link-type=pdf,None
0,4595,Cyanea mannii,Endangered,Wherever found,10-08-1992,,,,09-26-1996,https://ecos.fws.gov/docs/recovery_plan/960926b.pdf,None,08-28-2023; 10-23-2018; 08-02-2011,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/8262.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2626.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1764.pdf,None; None; None,03-30-2016,https://www.govinfo.gov/link/fr/81/17789?link-type=pdf,None
0,9240,Cyanea maritae,Endangered,Wherever found,06-27-2013,,,,,,,09-29-2020,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3134.pdf,None,03-30-2016,https://www.govinfo.gov/link/fr/81/17789?link-type=pdf,None
0,4307,Cyanea marksii,Endangered,Wherever found,11-29-2013,,,,,,,08-19-2020,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3029.pdf,None,03-28-2023,https://www.govinfo.gov/link/fr/88/18756,None
0,9241,Cyanea mauiensis,Endangered,Wherever found,06-27-2013,,,,,,,03-02-2020,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2941.pdf,None,03-30-2016,https://www.govinfo.gov/link/fr/81/17789?link-type=pdf,None
0,984,Cyanea mceldowneyi,Endangered,Wherever found,05-15-1992,,,,07-29-1997,https://ecos.fws.gov/docs/recovery_plan/970729.pdf,None,08-28-2023; 10-23-2018; 06-02-2014; 01-18-2008,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/8295.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2627.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2184.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1147.pdf,None; None; None; None,03-30-2016,https://www.govinfo.gov/link/fr/81/17789?link-type=pdf,None
0,9242,Cyanea munroi,Endangered,Wherever found,06-27-2013,,,,,,,03-02-2020,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2940.pdf,None,03-30-2016,https://www.govinfo.gov/link/fr/81/17789?link-type=pdf,None
0,2907,Cyanea obtusa,Endangered,Wherever found,06-27-2013,,,,,,,03-02-2020,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2939.pdf,None,03-30-2016,https://www.govinfo.gov/link/fr/81/17789?link-type=pdf,None
0,5813,Cyanea parvifolia,,,,,,,,,,,,,,,
0,6397,Cyanea pinnatifida,Endangered,Wherever found,10-29-1991,,,,08-10-1998,https://ecos.fws.gov/docs/recovery_plan/980810.pdf,None,09-25-2019; 08-28-2012; 08-02-2007,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2840.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2115.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1096.pdf,None; None; None,09-18-2012,https://www.govinfo.gov/link/fr/77/57647?link-type=pdf,None
0,2041,Cyanea platyphylla,Endangered,Wherever found,10-10-1996,,,,05-11-1998; 09-26-1996,https://ecos.fws.gov/docs/recovery_plan/980511a.pdf; https://ecos.fws.gov/docs/recovery_plan/960926a.pdf,None; None,03-02-2020; 08-28-2012,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2943.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1990.pdf,None; None,07-02-2003,https://www.govinfo.gov/link/fr/68/39623?link-type=pdf,None
0,7500,Cyanea pohaku,,,,,,,,,,,,,,,
0,4935,Cyanea procera,Endangered,Wherever found,10-08-1992,,,,09-26-1996,https://ecos.fws.gov/docs/recovery_plan/960926b.pdf,None,08-28-2023; 10-23-2018; 06-05-2014; 01-18-2008,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/8328.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2628.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2185.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1148.pdf,None; None; None; None,03-30-2016,https://www.govinfo.gov/link/fr/81/17789?link-type=pdf,None
0,1854,Cyanea profuga,Endangered,Wherever found,06-27-2013,,,,,,,08-19-2020,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3030.pdf,None,03-30-2016,https://www.govinfo.gov/link/fr/81/17789?link-type=pdf,None
0,3221,Cyanea pseudofauriei,,,,,,,,,,,,,,,
0,7219,Cyanea purpurellifolia,Endangered,Wherever found,10-18-2012,,,,07-26-2018,https://ecos.fws.gov/docs/recovery_plan/Oahu_Recovery_Outline_20180726.pdf,None,08-30-2019,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2784.pdf,None,09-18-2012,https://www.govinfo.gov/link/fr/77/57647?link-type=pdf,None
0,958,Cyanea pycnocarpa,,,,,,,,,,,,,,,
0,4596,Cyanea quercifolia,,,,,,,,,,,,,,,
0,2761,Cyanea recta,Threatened,Wherever found,10-10-1996,,,,08-27-2021,https://ecos.fws.gov/docs/recovery_plan/Final_KIRP_ExecSum_Hyperlinks_A.pdf,None,07-27-2022; 09-13-2017; 08-27-2010,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3785.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2421.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1602.pdf,None; None; None,02-27-2003,https://www.govinfo.gov/link/fr/68/9116?link-type=pdf,None
0,4688,Cyanea remyi,Endangered,Wherever found,10-10-1996,,,,08-27-2021,https://ecos.fws.gov/docs/recovery_plan/Final_KIRP_ExecSum_Hyperlinks_A.pdf,None,07-27-2022; 09-13-2017; 08-27-2010,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3786.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2422.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1610.pdf,None; None; None,02-27-2003,https://www.govinfo.gov/link/fr/68/9116?link-type=pdf,None
0,6421,Cyanea rivularis,Endangered,Wherever found,10-10-1996,,,,08-27-2021,https://ecos.fws.gov/docs/recovery_plan/Final_KIRP_ExecSum_Hyperlinks_A.pdf,None,07-27-2022; 09-13-2017; 08-27-2010,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3787.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2423.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1630.pdf,None; None; None,02-27-2003,https://www.govinfo.gov/link/fr/68/9116?link-type=pdf,None
0,5027,Cyanea scabra,,,,,,,,,,,,,,,
0,2682,Cyanea sessilifolia,,,,,,,,,,,,,,,
0,3678,Cyanea shipmanii,Endangered,Wherever found,03-04-1994,,,,09-26-1996,https://ecos.fws.gov/docs/recovery_plan/960926a.pdf,None,09-28-2020; 08-03-2015; 07-21-2009,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3109.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2272.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1398.pdf,None; None; None,07-02-2003,https://www.govinfo.gov/link/fr/68/39623?link-type=pdf,None
0,5321,Cyanea solanacea,Endangered,Wherever found,06-27-2013,,,,,,,08-19-2020,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3031.pdf,None,03-30-2016,https://www.govinfo.gov/link/fr/81/17789?link-type=pdf,None
0,3999,Cyanea solenocalyx,,,,,,,,,,,,,,,
0,4273,Cyanea st.-johnii,Endangered,Wherever found,10-10-1996,,,,08-10-1998,https://ecos.fws.gov/docs/recovery_plan/980810.pdf,None,09-25-2019; 08-28-2012; 08-02-2007,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2841.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2114.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1097.pdf,None; None; None,09-18-2012,https://www.govinfo.gov/link/fr/77/57647?link-type=pdf,None
0,4068,Cyanea stictophylla,Endangered,Wherever found,03-04-1994,,,,09-26-1996,https://ecos.fws.gov/docs/recovery_plan/960926a.pdf,None,09-29-2020; 08-28-2012,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3135.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1989.pdf,None; None,07-02-2003,https://www.govinfo.gov/link/fr/68/39623?link-type=pdf,None
0,4451,Cyanea superba,Endangered,Wherever found,09-11-1991,,,,08-10-1998,https://ecos.fws.gov/docs/recovery_plan/980810.pdf,None,09-25-2019; 08-28-2012; 08-02-2007,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2842.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2113.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1098.pdf,None; None; None,09-18-2012,https://www.govinfo.gov/link/fr/77/57647?link-type=pdf,None
0,7678,Cyanea tritomantha,Endangered,Wherever found,11-29-2013,,,,,,,08-19-2020,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3032.pdf,None,03-28-2023,https://www.govinfo.gov/link/fr/88/18756,None
0,876,Cyanea truncata,Endangered,Wherever found,03-28-1994,,,,08-10-1998,https://ecos.fws.gov/docs/recovery_plan/980810.pdf,None,09-25-2019; 08-28-2012; 08-02-2007,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2843.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2112.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1099.pdf,None; None; None,09-18-2012,https://www.govinfo.gov/link/fr/77/57647?link-type=pdf,None
0,276,Cyanea undulata,Endangered,Wherever found,09-20-1991,,,,08-27-2021,https://ecos.fws.gov/docs/recovery_plan/Final_KIRP_ExecSum_Hyperlinks_A.pdf,None,07-27-2022; 09-13-2017; 01-18-2008,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3788.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2424.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1149.pdf,None; None; None,02-27-2003,https://www.govinfo.gov/link/fr/68/9116?link-type=pdf,None
0,4046,Cyanopsitta spixii,Endangered,Wherever found,06-14-1976,,,,,,,,,,,,
0,1921,Cyanoramphus auriceps forbesi,Endangered,Wherever found,06-02-1970,,,,,,,,,,,,
0,6323,Cyanoramphus cookii (=novaezelandiae c.),Endangered,Wherever found,09-28-1990,,,,,,,,,,,,
0,3524,Cyanoramphus malherbi,,,,,,,,,,,,,,,
0,4895,Cyathea dryopteroides,Endangered,Wherever found,06-16-1987,,,,09-27-2019; 01-31-1991,https://ecos.fws.gov/docs/recovery_plan/Ilex cookii and Cyathea dryopteroides Recovery Plan Amendment.pdf; https://ecos.fws.gov/docs/recovery_plan/910131a.pdf,None; None,07-25-2019; 09-03-2013,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3622.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2156.pdf,None; None,,,
0,3758,Cyathea lunulata,,,,,,,,,,,,,,,
0,9763,Cycas micronesica,Threatened,Wherever found,11-02-2015,,,,,,,08-19-2020,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3028.pdf,None,,,
0,3336,Cycladenia humilis var. jonesii,Threatened,Wherever found,05-05-1986,,,,08-18-2021,https://ecos.fws.gov/docs/recovery_plan/20210810_Final_Recovery_Plan_JonesCycladenia.pdf,None,04-22-2021,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/951.pdf,None,,,
0,3797,Cyclargus (=Hemiargus) thomasi bethunebakeri,Endangered,Wherever found,04-06-2012,,,,04-04-2012,https://ecos.fws.gov/docs/recovery_plan/2012 final Miami blue Rec Outline SFESO.pdf,None,,,,04-06-2012,https://www.govinfo.gov/link/fr/77/20948?link-type=pdf,None
0,9193,Cyclargus ammon,,,04-06-2012,,,,,,,,,,,,
0,2801,Cycleptus elongatus,,,,,,,,,,,,,,,
0,6244,Cyclocephala miamiensis,,,,,,,,,,,,,,,
